brand,item,price,image_url,product_url
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwfcb4894c/images/PDC71S_wear_496I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=496I
Intimissimi,Robe de chambre en Jersey en Fibre de Viscose de B...,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwaed4972d/images/PVD801_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/robe_de_chambre_en_jersey_en_fibre_de_viscose_de_bambou_natural_feeling-PVD801.html?dwvar_PVD801_Z_COL_INTD=019
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw64fe146d/images/LTD71S_wear_2127_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=2127
Intimissimi,Short Ultra-léger en Cachemire et Modal avec Dente...,19.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw725b8f11/images/PDC28P_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_ultra-leger_en_cachemire_et_modal_avec_dentelle-PDC28P.html?dwvar_PDC28P_Z_COL_INTD=019
Intimissimi,T-Shirt Manches Courtes en Modal Détails Dentelle,19.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dweee37d26/images/CMD700_wear_031_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/t-shirt_manches_courtes_en_modal_details_dentelle-CMD700.html?dwvar_CMD700_Z_COL_INTD=031
Intimissimi,Pantalon en Modal avec chevilles Pretty Flower,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw751c0a23/images/PD1294Q_wear_9887_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_en_modal_avec_chevilles_pretty_flower-PD1294Q.html?dwvar_PD1294Q_Z_COL_INTD=9887
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwe0acecd0/images/LTD71S_wear_3096_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=3096
Intimissimi,Pyjama en Toile de Modal Rayée,59.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwa7752724/images/PLD798_wear_373I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pyjama_en_toile_de_modal_rayee-PLD798.html?dwvar_PLD798_Z_COL_INTD=373I
Intimissimi,Short en Soie,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw4f004c42/images/PDC71S_wear_2127_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_soie-PDC71S.html?dwvar_PDC71S_Z_COL_INTD=2127
Intimissimi,Haut en Modal Mélangé Côtelé à Manches Longues,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw2ff27329/images/CLD800_wear_179I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/haut_en_modal_melange_cotele_a_manches_longues-CLD800.html?dwvar_CLD800_Z_COL_INTD=179I
Intimissimi,Débardeur en Soie et Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw6588a3c1/images/LTD71S_wear_163I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/debardeur_en_soie_et_dentelle-LTD71S.html?dwvar_LTD71S_Z_COL_INTD=163I
Intimissimi,Chemise de Nuit Ouverte avec Détails en Dentelle,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw8f4b037b/images/PCN700_wear_031_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_ouverte_avec_details_en_dentelle-PCN700.html?dwvar_PCN700_Z_COL_INTD=031
Intimissimi,Pantalon en Satin de Soie,69.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw500b498d/images/PDL1233_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pantalon_en_satin_de_soie-PDL1233.html?dwvar_PDL1233_Z_COL_INTD=019
Intimissimi,Chemise de Nuit en Coton Supima® Ultrafresh,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwb06adeb8/images/PCN12A_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_coton_supima%C2%AE_ultrafresh-PCN12A.html?dwvar_PCN12A_Z_COL_INTD=019
Intimissimi,Chemise de Nuit en Modal/Soie Silk Touch,49.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw14a4241a/images/PCN848_wear_597I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_modal_soie_silk_touch-PCN848.html?dwvar_PCN848_Z_COL_INTD=597I
Intimissimi,Short en Jersey en Fibre de Viscose de Bambou Natu...,19.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw5e6fe846/images/PDC801_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_jersey_en_fibre_de_viscose_de_bambou_natural_feeling-PDC801.html?dwvar_PDC801_Z_COL_INTD=019
Intimissimi,Pull Manches Longues en Modal/Soie Silk Touch,39.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwca807aad/images/CLD848_wear_2127_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/pull_manches_longues_en_modal_soie_silk_touch-CLD848.html?dwvar_CLD848_Z_COL_INTD=2127
Intimissimi,Chemise de Nuit en Coton Supima® Ultrafresh,25.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwdd9c1bfe/images/PCN12A_wear_1467_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/chemise_de_nuit_en_coton_supima%C2%AE_ultrafresh-PCN12A.html?dwvar_PCN12A_Z_COL_INTD=1467
Intimissimi,Short en Modal Mélangé Côtelé,19.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwdcec0e8b/images/PDC800_wear_180I_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/short_en_modal_melange_cotele-PDC800.html?dwvar_PDC800_Z_COL_INTD=180I
Intimissimi,Kimono en Soie,99.90 €,https://www.intimissimi.com/dw/image/v2/BCXQ_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dw1d89230d/images/PVD71S_wear_019_M.jpg?sw=400&sfrm=png,www.intimissimi.com/fr/product/kimono_en_soie-PVD71S.html?dwvar_PVD71S_Z_COL_INTD=019
